id,produto,channel,free_user,user_plan,t,c
151,B,11,1,0,0,1
4526,B,77,0,0,9,0
5701,B,22,1,1,30,0
276,B,33,1,1,0,1
4483,B,77,0,0,9,0
3888,B,33,1,1,2,0
1577,A,44,1,1,11,1
658,B,11,1,0,0,1
3137,B,22,1,1,9,0
1810,B,77,1,1,23,1
3930,B,33,0,1,9,0
1486,B,22,1,1,28,0
4036,A,44,1,1,24,0
4716,B,88,0,1,9,0
827,A,44,1,1,0,1
1539,A,44,1,1,24,1
5359,A,44,1,1,25,0
3241,B,77,0,0,9,0
3033,B,33,1,1,0,1
3298,B,77,0,0,9,0
2881,B,33,1,0,0,1
3769,B,11,0,0,9,0
2354,A,66,1,1,9,0
1435,B,33,1,1,3,1
5612,B,22,1,1,8,0
499,B,22,1,1,5,0
1519,A,44,1,0,4,1
927,A,44,1,1,0,1
435,B,77,1,0,0,1
2749,B,11,1,1,31,0
1693,B,22,1,1,22,0
5845,B,77,1,1,25,0
1898,B,22,1,0,2,1
5287,B,33,1,1,13,0
2432,B,22,1,1,9,0
3783,B,33,1,1,0,1
2818,B,33,1,1,17,0
105,B,22,1,1,5,0
892,B,22,0,1,9,0
2904,B,33,1,0,13,0
3715,B,11,1,0,1,0
956,A,44,1,1,0,1
888,B,22,1,1,22,0
1949,B,22,1,1,6,1
2198,B,33,1,1,31,0
3237,B,77,0,0,9,0
1389,B,22,0,1,9,0
2229,B,0,0,0,9,0
3060,B,22,1,1,8,0
4870,B,11,1,1,13,0
1692,B,22,1,1,8,0
5777,B,77,1,1,28,0
4481,B,77,0,0,9,0
1177,B,22,0,1,9,0
5791,B,77,0,1,9,0
5482,A,44,1,1,9,0
4116,A,44,1,1,9,0
1138,B,22,1,1,15,0
1201,B,22,1,0,22,0
4242,B,22,1,0,21,0
5680,B,22,0,1,21,0
2697,B,22,1,0,0,1
36,B,22,0,0,9,0
2309,A,44,1,1,9,0
957,B,22,1,1,8,0
1950,B,99,0,0,9,0
2966,A,44,1,1,16,0
1919,B,22,1,0,1,1
2663,B,22,1,0,0,1
3290,B,77,1,0,0,1
2828,B,33,1,1,16,0
2247,A,44,1,1,31,0
581,B,22,1,0,1,1
31,B,22,1,0,15,0
477,B,22,1,0,22,0
3279,B,77,1,0,0,1
76,B,11,1,0,0,1
495,B,22,1,0,1,0
1623,A,44,1,1,17,1
884,A,44,1,1,20,1
967,A,44,1,1,17,1
4915,B,11,0,1,9,0
4731,B,88,0,0,9,0
1720,B,22,1,1,27,0
2336,A,66,1,1,17,0
3360,B,77,1,0,0,1
5244,B,33,1,0,18,0
838,A,44,1,1,0,1
3894,B,33,1,1,9,0
3168,A,44,1,1,0,1
872,B,22,0,0,9,0
861,A,44,1,1,0,1
5555,B,22,1,0,0,0
13,B,22,1,1,9,0
2508,B,77,1,1,7,0
1802,B,77,1,0,0,1
93,B,22,1,1,5,0
4423,B,22,1,1,22,0
1377,B,33,1,0,1,1
5311,A,44,1,1,1,0
4583,B,77,1,1,23,0
533,B,22,1,1,11,1
3620,B,11,0,0,9,0
1885,B,22,0,0,4,1
14,B,88,0,0,0,1
5393,A,44,1,1,30,0
743,B,22,0,0,9,0
4117,A,44,1,1,9,0
66,A,66,1,1,0,1
2475,B,77,1,0,0,1
1752,B,77,1,0,1,1
238,B,33,1,1,17,1
3643,B,11,0,0,9,0
2950,B,33,1,1,0,1
152,B,22,1,1,10,0
3786,B,33,1,1,3,0
2841,B,33,0,1,9,0
2511,B,77,1,0,0,1
2876,B,33,1,1,13,0
2424,B,22,1,1,9,0
3080,B,22,0,0,9,0
5403,A,44,1,1,16,0
3067,B,22,1,1,9,0
119,B,11,1,0,2,1
2588,B,77,0,0,9,0
103,B,22,1,1,22,0
5858,B,77,1,1,5,0
3075,A,44,1,1,7,1
938,B,22,1,1,22,0
1102,B,22,0,0,9,0
1989,B,22,1,0,0,1
5957,B,88,0,0,9,0
5963,B,88,0,1,9,0
3329,B,77,0,0,9,0
3906,B,33,1,1,0,1
751,B,22,1,1,19,0
4989,B,11,0,1,9,0
1337,B,33,1,1,0,1
1362,B,22,1,1,12,0
1105,B,22,1,1,5,0
1642,A,44,1,1,10,1
4216,B,22,1,0,8,0
5099,B,33,1,0,16,0
3498,B,88,0,0,9,0
1177,B,77,0,0,0,1
705,B,33,1,0,1,1
2699,B,88,0,1,9,0
1033,B,22,1,0,5,0
2134,B,33,0,1,9,0
1169,B,77,0,1,1,1
5397,A,44,1,1,29,0
733,B,22,1,1,13,0
5449,A,44,1,1,24,0
1919,B,99,0,1,9,0
4200,A,44,1,1,31,0
1906,B,99,0,1,9,0
3192,B,77,0,0,9,0
1777,B,22,1,1,12,0
3223,B,77,1,0,23,0
3364,B,88,0,0,9,0
745,B,33,1,1,0,1
2429,B,77,1,0,0,1
3006,A,44,1,1,27,0
1529,A,44,1,1,0,1
5879,B,77,0,0,9,0
1602,A,44,1,1,11,1
581,B,22,1,1,22,0
2008,B,22,1,0,1,1
2451,B,22,1,1,9,0
21,B,88,0,0,0,1
892,A,44,1,1,24,1
3049,B,33,1,0,0,1
2763,B,11,0,0,9,0
3352,B,88,0,0,9,0
3083,B,22,1,1,15,0
1622,B,22,1,1,9,0
3062,B,22,1,0,8,0
2890,B,33,1,0,1,0
1709,B,22,1,1,9,0
1022,B,77,1,0,1,1
912,A,44,1,1,11,1
3806,B,33,1,1,16,0
5683,B,22,1,1,9,0
4922,B,11,0,1,9,0
1722,B,22,1,1,25,0
1635,A,44,1,1,10,1
1836,B,77,1,0,0,1
2649,B,22,1,1,2,1
1326,B,22,1,0,0,1
3040,B,33,1,1,0,1
1516,A,44,1,1,0,1
1788,B,22,1,0,9,0
802,B,22,1,1,26,0
2933,A,44,1,1,31,0
232,B,33,1,1,13,1
3263,B,77,0,0,9,0
5787,B,77,0,0,9,0
4244,B,22,0,0,9,0
3771,B,33,1,1,0,1
3149,B,77,0,1,9,0
286,B,22,1,1,22,0
820,B,22,1,0,4,0
1774,B,22,1,1,22,0
1393,B,22,1,1,17,0
5465,A,44,1,1,9,0
2532,B,77,0,1,8,1
3341,B,77,0,0,9,0
4910,B,11,1,0,5,0
1541,B,22,1,1,22,0
3090,A,44,1,1,0,1
3164,A,44,1,1,10,1
2493,B,22,0,0,9,0
3715,B,33,1,0,0,1
1430,B,33,1,0,0,1
4978,B,11,1,1,17,0
3623,B,11,1,1,11,0
23,B,22,1,1,5,0
4329,B,22,1,1,7,0
2400,B,22,1,1,11,0
5213,B,33,1,1,23,0
3432,B,77,1,0,0,1
4991,B,11,1,1,26,0
2307,A,44,1,1,9,0
3217,B,77,1,0,5,0
1779,B,22,1,0,9,0
611,B,22,1,1,9,0
1851,B,77,0,1,0,1
4656,B,88,0,0,9,0
2256,A,44,1,1,31,0
330,A,44,1,1,0,1
2606,B,77,0,0,0,1
4185,A,44,1,1,24,0
5865,B,77,0,0,9,0
2536,B,77,0,1,9,0
3633,B,22,1,0,0,1
727,B,22,1,1,21,0
1195,B,77,1,0,0,1
5132,B,33,0,1,9,0
2015,B,11,0,0,9,0
37,B,22,1,1,16,0
1904,B,22,1,0,2,1
1663,B,22,0,0,9,0
3079,B,22,0,1,9,0
2744,B,11,0,0,9,0
3103,B,22,1,1,5,0
1389,B,33,1,1,0,1
2173,B,33,1,0,0,1
1398,B,22,1,1,19,0
1778,B,22,0,0,9,0
5846,B,77,0,0,9,0
592,B,22,1,0,1,1
672,B,11,1,0,0,1
547,B,22,1,0,0,1
4159,A,44,1,1,9,0
109,B,11,1,0,0,1
1360,B,33,1,0,0,1
3311,B,77,1,0,0,1
1880,B,22,1,0,0,1
2178,B,33,1,0,0,1
5614,B,22,1,1,18,0
248,B,33,1,1,3,1
323,B,22,0,0,9,0
1382,B,33,1,1,0,1
1282,B,22,0,1,9,0
4173,A,44,1,1,29,0
5146,B,33,1,1,16,0
4073,A,44,1,1,16,0
4826,B,88,0,0,9,0
2058,B,22,1,0,2,1
1122,B,22,0,0,9,0
339,B,22,0,1,9,0
4809,B,88,0,0,9,0
5212,B,33,1,1,1,0
116,B,22,0,1,9,0
5962,B,88,0,1,9,0
1052,B,77,1,0,0,1
5772,B,77,0,0,9,0
1687,B,77,1,0,3,1
3469,B,88,0,0,9,0
3225,B,77,0,0,9,0
2415,B,77,1,1,3,1
834,A,44,1,1,10,1
1000,B,22,0,0,9,0
3956,A,44,1,1,0,1
1456,A,44,1,1,10,1
1612,B,22,1,0,22,0
4175,A,44,1,1,25,0
3291,B,77,1,0,0,1
3298,B,77,1,1,2,1
1555,B,22,1,0,20,0
2811,B,11,0,1,9,0
4327,B,22,1,1,22,0
1999,B,22,1,1,22,1
2255,A,44,1,1,12,1
4935,B,11,0,0,9,0
343,B,22,1,0,5,0
659,B,22,0,0,9,0
1242,B,22,0,0,9,0
3454,B,77,1,0,0,1
4446,B,77,0,0,9,0
738,B,33,1,1,0,1
5926,B,77,0,1,9,0
2920,B,33,0,1,9,0
3230,A,44,1,1,2,1
2942,A,44,1,1,27,0
1951,B,22,1,1,14,1
3771,B,11,0,0,9,0
4403,B,22,0,0,9,0
247,B,22,1,1,13,0
5197,B,33,1,1,17,0
4585,B,77,0,1,9,0
3127,A,44,1,1,14,1
354,A,44,1,1,0,1
4724,B,88,0,0,9,0
815,A,44,1,1,18,1
1290,B,22,1,0,21,0
3084,B,22,1,1,22,0
2696,B,88,0,1,9,0
2,B,22,0,1,9,0
5038,B,11,0,1,9,0
368,B,22,1,1,14,0
1301,B,22,1,0,0,1
1285,B,22,1,0,5,0
107,B,22,1,1,5,0
3733,B,33,1,0,6,1
3915,B,33,1,1,5,1
1024,B,22,1,0,27,0
80,B,11,1,0,1,1
4339,B,22,1,1,10,0
5560,B,22,1,1,18,0
821,B,22,1,0,9,0
4500,B,77,0,1,9,0
3530,B,88,0,0,9,0
4810,B,88,0,0,9,0
887,B,22,1,1,25,0
3513,B,88,0,0,9,0
139,B,22,0,1,9,0
2426,B,22,0,0,9,0
4733,B,88,0,0,9,0
2556,B,77,1,0,0,1
4799,B,88,0,0,9,0
2661,B,88,0,0,9,0
494,B,22,1,0,5,0
48,A,66,1,2,3,1
4841,B,88,0,0,9,0
2553,B,77,1,0,30,0
4691,B,88,0,1,9,0
91,B,22,0,0,9,0
2938,B,33,1,0,0,1
5196,B,33,1,1,26,0
1599,B,22,1,1,8,0
1498,A,44,1,1,0,1
5444,A,44,1,1,31,0
3617,B,22,1,0,1,1
3037,B,33,1,1,0,1
5736,B,77,1,1,31,0
266,B,22,1,1,17,0
3738,B,33,1,0,1,1
347,B,22,1,1,5,0
1845,B,77,0,0,1,1
1252,B,22,1,1,22,0
2883,B,33,0,1,9,0
2243,A,44,1,1,0,1
211,B,33,1,1,0,1
3378,B,88,0,0,9,0
3041,B,33,1,1,0,1
817,B,22,1,1,3,0
3041,B,22,1,1,18,0
4380,B,22,0,1,9,0
3424,B,88,0,0,9,0
3977,A,44,1,1,14,1
2636,B,88,0,1,9,0
2450,B,22,1,1,28,0
5618,B,22,1,1,9,0
2353,A,44,1,1,0,1
5303,A,44,1,1,30,0
2142,B,33,1,1,0,1
3420,B,77,1,1,2,1
3453,B,77,1,0,0,1
2313,A,44,1,1,17,1
828,A,44,1,1,0,1
2282,A,44,1,1,9,0
3868,B,33,1,1,0,1
2356,A,44,1,1,10,1
2076,B,11,0,0,9,0
2036,B,22,1,0,0,1
55,A,66,1,1,11,1
174,B,22,1,1,22,0
858,A,44,1,1,0,1
3280,B,77,1,0,0,1
777,B,22,1,0,4,0
634,B,11,1,0,27,1
5737,B,77,0,1,9,0
1303,B,22,0,1,9,0
5768,B,77,1,1,16,0
2741,B,11,1,1,8,0
262,B,22,1,1,15,0
1608,B,22,1,1,8,0
3463,B,77,1,1,4,1
3648,B,11,0,1,9,0
3537,B,88,0,0,9,0
3460,B,88,0,0,9,0
1132,B,22,1,0,5,0
2013,B,22,1,0,2,1
4714,B,88,0,0,9,0
4361,B,22,0,0,9,0
1936,B,22,1,0,0,1
2059,B,11,1,0,1,0
2128,B,33,1,1,0,1
2628,B,22,1,0,0,1
959,B,22,1,1,9,0
3064,A,44,1,1,0,1
891,B,22,1,1,22,0
567,B,22,1,0,2,1
1689,B,22,1,1,21,0
370,B,22,1,1,22,0
2967,A,44,1,1,25,0
227,B,22,1,1,7,0
4268,B,22,0,0,9,0
5365,A,44,1,1,31,0
5632,B,22,1,1,27,0
5408,A,44,1,1,29,0
4689,B,88,0,1,9,0
3582,B,22,1,1,1,1
689,B,22,1,1,22,0
2870,B,33,1,0,0,1
5274,B,33,1,0,1,0
1447,A,44,1,1,24,1
3742,B,33,1,1,0,1
3251,A,44,1,1,17,1
2460,B,77,1,0,0,1
468,B,77,0,0,0,1
1207,B,77,1,1,24,1
5192,B,33,1,0,12,0
1506,B,22,1,1,22,0
3853,B,33,1,1,9,0
2695,B,88,0,0,9,0
2262,A,44,1,1,16,0
1302,B,22,1,1,22,0
3979,A,44,1,1,12,1
818,A,44,1,1,0,1
2897,B,33,1,1,0,1
5118,B,33,1,0,13,0
1671,B,77,1,0,0,1
3864,B,33,1,1,17,0
4668,B,88,1,1,9,0
4399,B,22,1,1,10,0
818,B,22,0,1,9,0
3729,B,33,1,1,0,1
5503,A,44,1,1,31,0
2911,B,33,1,1,14,1
2078,B,11,1,1,9,0
1892,B,99,0,0,9,0
5921,B,77,1,1,19,0
15,B,22,1,1,5,0
4269,B,22,1,1,9,0
2860,B,33,1,1,8,1
1465,B,22,1,1,5,0
5754,B,77,0,0,9,0
2715,B,22,1,0,1,1
2589,B,77,1,0,0,1
2630,B,22,1,0,0,1
2598,B,77,0,0,9,0
1203,B,77,1,0,1,1
2027,B,11,0,0,9,0
3855,B,33,1,1,0,1
500,B,22,1,1,22,0
2917,B,33,1,1,12,0
1240,B,22,0,0,9,0
3485,B,88,0,1,9,0
5943,B,77,1,0,7,0
1017,B,22,1,1,9,0
2777,B,11,0,0,9,0
3180,A,44,1,1,10,1
1433,B,22,1,1,9,0
5572,B,22,1,1,22,0
2525,B,77,0,1,9,0
2223,A,44,1,1,0,1
3610,B,22,1,0,1,1
4184,A,44,1,1,16,0
3934,A,44,1,1,5,1
3984,A,44,1,1,10,1
1641,A,44,1,1,0,1
1009,B,77,1,0,0,1
4918,B,11,0,0,9,0
1617,A,44,1,1,21,1
3249,A,44,1,1,18,1
4970,B,11,0,0,9,0
2728,B,22,1,0,0,1
3756,B,11,0,0,9,0
5530,B,22,1,1,5,0
183,B,22,1,1,22,0
1514,A,44,1,1,22,1
2998,B,33,1,0,0,1
655,B,11,1,0,0,1
773,B,22,1,1,27,0
4838,B,88,0,0,9,0
593,B,22,0,0,9,0
1830,B,22,1,1,22,0
1201,B,77,1,0,0,1
5562,B,22,1,1,16,0
3653,B,11,0,0,9,0
3780,B,33,1,0,1,1
4981,B,11,0,1,9,0
4225,B,22,1,1,17,0
961,A,44,1,1,0,1
2988,B,33,0,2,0,1
69,A,66,1,1,0,1
939,A,44,1,1,11,1
2012,B,22,1,1,2,1
1766,B,22,1,1,22,0
4489,B,77,0,0,9,0
3175,B,77,0,0,9,0
1604,A,44,1,1,11,1
4543,B,77,0,0,9,0
563,B,22,1,0,0,1
2240,A,44,1,1,16,0
5923,B,77,0,0,9,0
488,B,22,1,1,4,0
480,B,22,1,1,22,0
2652,B,22,1,0,2,1
3696,B,11,0,0,9,0
2183,B,33,1,0,0,1
2153,B,33,0,0,9,0
420,B,77,1,0,0,1
417,B,77,1,0,0,1
2561,B,77,0,1,17,0
2672,B,22,1,1,7,1
2667,B,22,1,0,0,1
3366,B,88,0,0,9,0
21,B,22,1,0,15,0
1535,B,22,1,1,9,0
845,A,44,1,1,0,1
998,A,44,1,1,0,1
1002,A,44,1,1,12,1
3272,B,77,0,1,9,0
742,B,33,1,0,0,1
382,A,44,1,1,7,1
1545,A,44,1,1,17,1
908,A,44,1,0,7,1
4717,B,88,0,1,9,0
76,B,22,1,1,5,0
36,B,88,0,1,0,1
1767,B,22,1,1,9,0
1332,B,22,1,1,5,0
2028,B,22,1,0,0,1
546,B,22,0,0,9,0
2776,B,22,1,0,0,1
1978,B,22,1,0,0,1
2365,A,44,1,1,2,1
4877,B,11,0,1,9,0
3171,A,44,1,1,0,1
2095,B,11,0,1,9,0
2022,B,11,0,1,9,0
417,B,22,1,1,9,0
220,B,22,1,0,5,0
5764,B,77,1,0,13,0
5542,B,22,1,1,5,0
823,A,44,1,1,1,1
3345,B,77,1,0,1,1
764,A,33,1,1,3,1
4290,B,22,1,1,8,0
3252,B,77,0,0,9,0
3885,B,33,1,1,17,0
5366,A,44,1,1,24,0
4994,B,11,1,0,2,0
1894,B,22,1,1,14,1
2938,A,44,1,1,31,0
2694,B,88,0,0,9,0
3351,B,77,1,0,1,1
1097,B,77,0,0,6,1
4195,A,44,1,1,31,0
449,B,77,1,0,0,1
350,B,22,1,1,18,0
2926,A,44,1,1,9,0
3418,B,88,0,0,9,0
2779,B,22,1,0,0,1
3653,B,22,1,0,1,1
2871,B,33,0,0,9,0
1938,B,22,1,0,0,1
2874,B,33,0,1,9,0
4080,A,44,1,1,31,0
1180,B,77,0,0,0,1
1487,B,22,1,1,14,0
5000,B,11,0,0,9,0
5582,B,22,1,0,5,0
5458,A,44,1,1,25,0
910,A,44,1,1,10,1
4636,B,77,0,0,9,0
809,B,22,0,1,9,0
5961,B,88,0,1,9,0
529,B,22,1,0,2,1
4821,B,88,0,0,9,0
829,B,22,0,0,9,0
3252,A,44,1,1,17,1
413,B,22,0,0,9,0
2413,B,77,1,1,4,1
4384,B,22,1,1,23,0
2469,B,77,1,0,0,1
5900,B,77,0,1,9,0
1501,B,22,1,0,9,0
3045,B,22,1,1,22,0
1165,B,22,1,1,7,0
3107,B,22,1,0,5,0
3499,B,22,1,0,0,1
633,B,22,1,1,6,0
1558,A,44,0,1,10,1
1330,B,33,1,1,0,1
2554,B,77,1,0,0,1
3144,A,44,1,1,0,1
683,B,11,1,0,0,1
50,A,66,1,1,11,1
2290,A,44,1,1,16,0
2306,A,44,1,1,9,0
4988,B,11,0,1,9,0
584,B,22,1,0,2,1
3198,A,44,1,1,0,1
3434,B,77,1,0,0,1
2065,B,11,1,1,3,0
2536,B,77,0,1,8,1
3356,B,77,1,0,0,1
441,B,77,1,0,0,1
2552,B,77,1,1,31,0
3675,B,11,0,0,9,0
166,B,11,1,0,2,1
4523,B,77,0,0,9,0
283,B,33,1,1,19,1
1331,B,33,1,0,0,1
253,B,22,0,0,9,0
3104,A,44,1,1,17,1
793,B,22,0,1,9,0
1255,B,22,0,0,9,0
1971,A,99,1,1,3,0
2916,B,33,1,1,17,0
2518,B,77,1,0,1,1
524,B,22,1,0,2,1
1055,B,77,1,0,0,1
1655,B,77,0,1,0,1
1170,B,22,0,1,9,0
3369,B,88,1,0,9,0
3664,B,11,0,0,9,0
4158,A,44,1,1,22,0
1041,B,22,1,1,15,0
467,B,22,1,1,22,0
724,B,33,1,0,5,1
890,A,44,1,1,10,1
290,B,22,1,1,18,0
2151,B,33,1,1,17,0
4155,A,44,1,1,9,0
312,B,22,1,0,6,0
534,B,22,0,0,9,0
1821,B,77,1,0,0,1
138,B,11,1,0,0,1
290,A,44,1,1,0,1
597,B,22,1,0,1,1
2210,A,44,1,1,0,1
5335,A,44,1,1,1,0
372,B,22,0,0,9,0
2260,A,44,1,1,29,0
4360,B,22,0,0,9,0
3430,B,77,1,0,0,1
3750,B,11,0,0,9,0
4795,B,88,0,0,9,0
440,B,77,1,0,0,1
4249,B,22,1,0,16,0
2815,B,22,1,0,0,1
2573,B,77,0,0,9,0
998,B,22,1,1,20,0
2761,B,22,1,0,2,1
2665,B,88,0,1,9,0
904,B,22,1,1,8,0
5558,B,22,1,1,8,0
1208,B,22,1,1,15,0
1228,B,22,1,0,0,1
1762,B,77,1,0,0,1
2321,A,44,1,1,0,1
5580,B,22,1,1,8,0
2869,B,33,1,0,3,1
1863,B,22,1,0,0,1
703,B,22,1,1,9,0
2366,A,66,1,1,4,0
3271,B,77,1,0,13,1
3588,B,11,1,1,9,0
5479,A,44,1,1,9,0
3449,B,77,1,1,11,1
4250,B,22,1,1,9,0
1650,B,22,1,1,9,0
4698,B,88,0,0,9,0
3234,A,44,1,1,2,1
3388,B,88,0,0,9,0
2857,B,33,1,1,3,0
196,B,22,1,1,18,0
4237,B,22,1,0,20,0
1333,B,22,1,0,21,0
4414,B,22,1,0,9,0
80,B,22,1,1,8,0
184,B,33,1,1,0,1
4090,A,44,1,1,9,0
4578,B,77,0,1,9,0
2952,B,33,1,1,0,1
556,B,22,0,0,9,0
3675,B,22,1,0,0,1
399,B,22,0,0,9,0
2610,B,77,0,1,0,1
1190,B,22,1,1,15,0
1386,B,22,1,1,21,0
3822,B,33,0,0,7,1
2985,B,33,1,1,0,1
2167,B,33,1,0,6,0
3415,B,88,0,1,9,0
1269,B,22,0,0,0,1
459,B,22,1,1,9,0
1584,A,44,1,1,8,1
3872,B,33,1,1,18,0
1391,B,33,1,1,0,1
960,A,44,1,1,0,1
4422,B,22,1,1,5,0
3330,B,77,0,1,0,1
5907,B,77,1,0,6,0
1985,B,22,1,0,0,1
607,B,22,1,0,7,0
1150,B,77,1,0,10,1
437,B,22,1,1,15,0
2111,B,33,1,1,9,0
3834,B,33,1,1,4,1
1104,B,77,1,1,15,1
4514,B,77,0,0,9,0
5544,B,22,1,1,9,0
205,B,22,1,1,8,0
3297,B,77,1,1,23,0
3660,B,22,1,0,1,1
4047,A,44,1,1,16,0
5687,B,22,1,0,8,0
2078,B,22,1,1,5,1
3943,A,44,1,1,2,1
5164,B,33,1,1,2,0
2121,B,33,1,0,0,1
35,B,88,0,1,0,1
1503,A,44,1,1,6,1
1232,B,22,1,0,2,1
2951,A,33,1,1,0,1
3738,B,11,0,0,9,0
1702,B,77,1,1,0,1
1361,B,22,1,0,15,0
2388,A,44,1,1,0,1
1807,B,22,1,0,23,0
3042,B,33,1,1,0,1
4206,A,44,1,1,25,0
921,A,44,1,1,0,1
3396,B,88,0,1,9,0
2684,B,88,0,0,9,0
2886,A,33,0,1,0,1
2629,B,22,1,0,0,1
3235,B,77,1,1,6,0
804,B,22,0,1,9,0
1196,B,22,1,1,8,0
3832,B,33,1,0,1,1
365,B,22,1,0,8,0
1383,B,22,1,0,3,0
3805,B,33,1,0,0,1
1410,B,22,1,1,9,0
83,B,22,1,0,28,0
1565,A,44,1,1,0,1
5998,B,88,0,0,9,0
4443,B,77,0,0,9,0
513,B,22,1,1,2,1
361,B,22,1,0,4,0
161,B,22,1,1,18,0
4344,B,22,1,1,9,0
2619,B,88,0,0,9,0
410,B,22,1,1,29,0
1940,B,22,0,0,0,1
2150,B,33,1,0,13,0
2994,B,33,1,0,0,1
2089,B,33,1,0,0,1
3384,B,88,0,0,9,0
3849,B,33,1,1,22,0
3481,B,22,1,1,6,1
1747,B,77,1,1,2,1
638,B,22,1,1,22,0
2823,B,22,1,0,2,1
1985,A,0,1,0,31,0
1388,B,22,0,1,9,0
667,B,11,1,0,0,1
2059,B,22,1,0,0,1
3808,B,33,1,0,1,0
3904,B,33,1,1,12,0
2935,A,44,1,1,9,0
2346,A,44,1,1,7,1
400,B,77,1,1,2,1
1682,B,77,0,0,8,1
1438,B,22,1,0,22,0
4568,B,77,1,1,5,0
143,B,11,1,0,2,1
4208,A,44,1,1,16,0
1698,B,22,1,0,13,0
4818,B,88,0,1,9,0
5377,A,44,1,1,24,0
3903,B,33,0,1,9,0
3865,B,33,1,1,0,1
3172,A,44,1,1,1,1
1219,B,22,0,1,9,0
2232,A,44,1,1,0,1
3139,A,44,1,1,11,1
3873,B,33,1,1,17,0
4193,A,44,1,1,9,0
418,B,22,1,0,21,0
2995,B,33,1,0,0,1
5627,B,22,1,1,8,0
3063,A,44,1,1,0,1
5383,A,44,1,1,24,0
4984,B,11,0,0,9,0
2246,A,44,1,1,0,1
4238,B,22,1,1,5,0
2873,B,33,1,1,17,0
3261,A,44,1,1,0,1
1438,B,33,1,0,1,1
2605,B,77,0,0,0,1
5073,B,11,0,1,9,0
1765,B,77,1,0,0,1
904,A,44,1,1,0,1
5460,A,44,1,1,25,0
2439,B,22,0,0,9,0
502,B,99,0,1,0,1
3323,B,77,1,0,0,1
3762,B,33,1,1,8,1
4451,B,77,0,0,9,0
2934,A,44,1,1,31,0
5174,B,33,1,1,23,0
2964,A,44,1,1,16,0
2035,B,11,1,0,31,0
2767,B,22,1,0,0,1
1125,B,22,1,1,9,0
1763,B,77,1,0,0,1
257,B,33,1,1,0,1
3948,B,33,1,1,2,0
1920,B,99,0,0,9,0
1047,B,22,1,0,7,0
3416,B,77,1,0,1,1
535,B,22,1,0,19,0
229,B,22,0,0,9,0
3805,B,33,1,1,17,0
3795,B,33,0,1,9,0
780,B,33,1,1,0,1
2388,B,22,1,1,22,0
249,B,33,1,0,0,1
4428,B,22,1,0,3,0
2848,B,33,0,1,9,0
5334,A,44,1,1,25,0
2320,A,44,1,1,24,0
245,B,33,1,0,0,1
452,B,22,1,1,6,0
2286,A,44,1,1,31,0
3035,B,33,1,0,0,1
1096,B,77,0,0,7,1
362,B,22,1,1,5,0
877,B,22,1,1,5,0
2525,B,77,1,0,0,1
257,B,22,1,1,9,0
1329,B,22,1,0,0,1
4179,A,44,1,1,22,0
1118,B,77,1,0,0,1
2450,B,77,1,0,0,1
3676,B,11,0,0,9,0
722,B,22,1,1,9,0
1574,B,22,1,1,9,0
4076,A,44,1,1,16,0
2154,B,33,1,0,0,1
1095,B,22,1,1,5,0
1335,B,33,1,1,0,1
3098,A,44,1,1,25,1
411,B,22,0,0,9,0
228,B,22,1,1,27,0
3180,B,77,0,0,9,0
5131,B,33,1,1,21,0
5079,B,11,0,1,9,0
2028,B,11,1,0,8,0
945,A,44,1,1,17,1
966,A,44,1,1,4,1
3773,B,11,0,0,9,0
3774,B,11,0,0,9,0
950,A,44,1,1,7,1
3295,B,77,0,0,9,0
874,B,22,1,1,3,0
888,A,44,1,1,16,1
3992,B,33,1,1,13,0
324,A,44,1,1,20,1
2855,B,33,1,1,30,0
4161,A,44,1,1,16,0
5101,B,33,1,1,6,0
91,B,11,1,1,1,1
3245,A,44,1,1,0,1
1654,B,22,0,0,9,0
2158,B,33,1,0,1,1
4582,B,77,0,0,9,0
2161,B,33,0,0,0,1
483,B,77,1,0,1,1
3179,A,44,1,1,10,1
2448,B,77,1,1,22,1
919,A,44,1,1,0,1
649,B,22,0,0,9,0
305,B,22,1,1,9,0
3367,B,88,0,0,9,0
4007,A,44,1,1,29,0
5273,B,33,1,1,23,0
1613,A,44,1,1,0,1
2839,B,33,0,0,1,1
423,B,77,1,0,0,1
5868,B,77,1,1,14,0
2348,A,66,1,1,5,0
1222,B,22,1,1,22,0
878,B,22,0,0,9,0
4182,A,44,1,1,9,0
3886,B,33,1,1,0,1
2034,B,11,0,0,9,0
1468,B,22,1,0,9,0
3652,B,11,0,0,9,0
3526,B,22,1,1,4,1
3950,A,44,1,1,0,1
5733,B,22,1,1,30,0
3038,B,22,1,1,2,0
2061,B,11,1,1,17,0
3898,B,33,1,0,0,1
3714,B,33,1,1,0,1
2331,A,44,1,1,9,0
521,B,22,1,1,11,0
2003,B,22,1,0,2,1
1258,B,22,1,1,8,0
4958,B,11,0,1,9,0
338,B,22,1,1,5,0
4332,B,22,1,0,18,0
3761,B,11,0,0,9,0
5413,A,44,1,1,29,0
4162,A,44,1,1,27,0
1800,B,22,1,1,5,0
1756,B,77,1,0,0,1
4941,B,11,0,1,9,0
279,B,22,0,0,9,0
1816,B,77,1,0,0,1
4051,A,44,1,1,31,0
1110,B,77,1,0,0,1
2333,A,44,1,1,25,0
5965,B,88,0,1,9,0
4710,B,88,0,0,9,0
1740,B,77,0,0,2,1
